,list_price_dkk,rooms,home_size_m2,lotsize_m2,expenses_dkk,balcony,floor_as_int,m2_price,zipcode_avg_m2_price,age,Zipcode_1300,Zipcode_1600,Zipcode_1799,Zipcode_1900,Zipcode_2000,Zipcode_2100,Zipcode_2150,Zipcode_2200,Zipcode_2300,Zipcode_2400,Zipcode_2450,Zipcode_2500,Zipcode_2700,Zipcode_2720,Zipcode_2770,Zipcode_2900,Hometype_Andelsbolig,Hometype_Ejerlejlighed,Hometype_Fritidshus,Hometype_Rækkehus,Hometype_Villa,Hometype_Villalejlighed
1176,1499000.0,3.0,32,0.0,1930.0,2,0,46843.75,45168.993289991435,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1177,1750000.0,2.0,46,0.0,1959.0,0,0,38043.47826086957,45168.993289991435,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1178,1775000.0,2.0,49,0.0,3048.0,2,0,36224.489795918365,54134.22722099438,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1179,2195000.0,2.0,54,0.0,2103.0,0,0,40648.148148148146,45168.993289991435,119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1180,2298000.0,2.0,58,0.0,2905.0,0,0,39620.68965517241,42838.45450132696,89.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1181,2395000.0,2.0,66,0.0,3519.0,2,1,36287.878787878784,54134.22722099438,82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1182,2595000.0,3.0,82,0.0,3617.0,2,3,31646.341463414636,39128.17924945522,86.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1183,2595000.0,2.0,69,0.0,2835.0,2,2,37608.69565217391,42838.45450132696,56.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1186,2795000.0,2.0,51,0.0,2771.0,2,0,54803.92156862745,60028.25967869269,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1187,2795000.0,3.0,89,0.0,5526.0,0,0,31404.494382022473,47942.5126108359,129.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1188,2995000.0,3.0,87,0.0,4407.0,0,0,34425.28735632184,47942.5126108359,126.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,3995000.0,3.0,84,0.0,4653.0,2,3,47559.52380952381,53870.70703361049,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1190,4995000.0,2.0,100,0.0,3927.0,2,0,49950.0,45168.993289991435,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1191,9750000.0,3.0,108,0.0,3812.0,2,5,90277.77777777778,60028.25967869269,146.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1192,1695000.0,2.0,44,0.0,2558.0,2,3,38522.72727272727,48328.87028909143,46.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1193,2295000.0,2.0,48,0.0,2737.0,2,4,47812.5,53870.70703361049,56.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1194,2350000.0,4.0,89,0.0,3291.0,2,2,26404.494382022473,39128.17924945522,63.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1195,2398000.0,3.0,72,0.0,3294.0,2,1,33305.555555555555,42838.45450132696,97.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1196,3350000.0,4.0,100,0.0,2489.0,0,1,33500.0,38489.02712049435,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1198,5250000.0,3.0,90,0.0,2878.0,2,3,58333.333333333336,53870.70703361049,134.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1199,5395000.0,3.0,118,0.0,4484.0,2,3,45720.338983050846,45168.993289991435,60.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1201,5750000.0,4.0,119,0.0,5413.0,0,0,48319.32773109244,53870.70703361049,130.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1202,6795000.0,5.0,150,540.0,6160.0,2,0,45300.0,42838.45450132696,99.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1203,8795000.0,6.0,133,713.0,6451.0,2,0,66127.81954887218,45168.993289991435,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1204,11500000.0,5.0,154,0.0,5911.0,0,4,74675.32467532468,60028.25967869269,121.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1205,9495000.0,4.0,184,0.0,5395.0,2,2,51603.260869565216,60028.25967869269,143.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1206,1595000.0,2.0,46,0.0,2898.0,1,1,34673.913043478264,45168.993289991435,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,1950000.0,2.0,56,0.0,3597.0,0,0,34821.42857142857,54134.22722099438,84.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1208,2155976.0,3.0,82,0.0,6794.0,0,0,26292.39024390244,48328.87028909143,136.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1209,2495000.0,3.0,68,0.0,2699.0,0,1,36691.17647058824,45168.993289991435,85.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1210,2850000.0,3.0,89,0.0,4573.0,2,2,32022.47191011236,38489.02712049435,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1211,4995000.0,4.0,110,0.0,3639.0,2,1,45409.09090909091,45168.993289991435,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1212,5399000.0,3.0,82,0.0,3488.0,2,5,65841.46341463414,48328.87028909143,115.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213,5845000.0,5.0,122,0.0,3663.0,0,2,47909.83606557377,60028.25967869269,185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1214,6545000.0,6.0,179,661.0,7030.0,2,0,36564.245810055865,39128.17924945522,87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1215,7998000.0,3.0,135,0.0,6361.0,2,4,59244.444444444445,62545.234090390804,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1216,2295000.0,2.0,42,0.0,2169.0,0,1,54642.857142857145,48328.87028909143,136.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,5495000.0,3.0,103,0.0,4294.0,2,1,53349.51456310679,58315.23613023178,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1218,8995000.0,6.0,229,0.0,8145.0,2,1,39279.47598253275,60028.25967869269,190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1219,6845000.0,5.0,139,0.0,3764.0,2,2,49244.60431654676,45168.993289991435,104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1220,6995000.0,6.0,149,557.0,6479.0,2,0,46946.30872483221,39128.17924945522,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1221,2295000.0,2.0,58,0.0,2323.0,2,4,39568.96551724138,45168.993289991435,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1222,3195000.0,3.0,77,0.0,3158.0,2,1,41493.506493506495,42838.45450132696,121.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1223,3995000.0,3.0,82,0.0,2988.0,2,0,48719.51219512195,54134.22722099438,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1224,4345000.0,3.0,82,0.0,3345.0,0,6,52987.80487804878,58315.23613023178,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1225,4395000.0,3.0,82,0.0,3362.0,0,7,53597.560975609755,58315.23613023178,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1226,4895000.0,3.0,95,0.0,3798.0,0,6,51526.31578947369,58315.23613023178,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1227,4995000.0,2.0,93,0.0,4367.0,2,4,53709.67741935484,60028.25967869269,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1228,8495000.0,3.0,116,0.0,3583.0,2,1,73232.75862068965,62545.234090390804,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1229,2195000.0,2.0,48,332.0,2048.0,0,0,45729.166666666664,47942.5126108359,137.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1230,2198000.0,2.0,56,0.0,2916.0,2,1,39250.0,42838.45450132696,89.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1231,2899000.0,3.0,71,0.0,2581.0,2,0,40830.98591549296,48328.87028909143,116.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1232,2995000.0,3.0,86,0.0,7251.0,0,1,34825.58139534884,53870.70703361049,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1233,2995000.0,4.0,96,690.0,4069.0,0,0,31197.916666666668,53870.70703361049,117.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1234,3295000.0,4.0,108,0.0,1624.0,2,0,30509.25925925926,37590.82269588504,120.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1235,3495000.0,3.0,97,0.0,4565.0,0,0,36030.927835051545,45168.993289991435,89.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1238,3795000.0,3.0,92,0.0,3253.0,0,2,41250.0,54134.22722099438,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1239,3795000.0,3.0,75,0.0,2818.0,1,5,50600.0,53870.70703361049,114.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240,4495000.0,3.0,102,0.0,3599.0,2,0,44068.62745098039,54134.22722099438,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1241,4995000.0,5.0,128,568.0,4310.0,0,2,39023.4375,48328.87028909143,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1242,4995000.0,6.0,136,895.0,7014.0,2,0,36727.94117647059,45168.993289991435,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1243,5995000.0,3.0,118,0.0,6110.0,0,1,50805.08474576271,53870.70703361049,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1244,1995000.0,2.0,52,0.0,2816.0,0,0,38365.38461538462,45168.993289991435,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1245,3750000.0,2.0,81,0.0,3058.0,2,4,46296.2962962963,58315.23613023178,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1246,4198000.0,4.0,104,0.0,5419.0,0,2,40365.38461538462,48328.87028909143,136.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1249,7998000.0,6.0,184,827.0,7621.0,2,0,43467.391304347824,37590.82269588504,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1250,8495000.0,4.0,141,56.0,9378.0,2,0,60248.22695035461,62545.234090390804,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1251,8995000.0,3.0,127,0.0,6336.0,2,2,70826.77165354331,62545.234090390804,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1252,1495000.0,2.0,44,0.0,1770.0,0,2,33977.27272727273,45168.993289991435,82.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1253,2099000.0,2.0,60,0.0,3461.0,2,2,34983.333333333336,45168.993289991435,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1254,2975000.0,3.0,64,346.0,2323.0,0,0,46484.375,48328.87028909143,129.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255,3135709.0,4.0,115,0.0,7303.0,2,0,27267.034782608695,47942.5126108359,155.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1256,4149000.0,4.0,124,0.0,4581.0,2,0,33459.67741935484,45168.993289991435,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1257,4299000.0,4.0,124,0.0,4681.0,2,0,34669.354838709674,45168.993289991435,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1258,4499000.0,5.0,120,0.0,3942.0,2,0,37491.666666666664,45168.993289991435,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1259,4699000.0,5.0,133,0.0,4385.0,2,0,35330.827067669175,45168.993289991435,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1260,4699000.0,4.0,126,0.0,4734.0,2,0,37293.65079365079,45168.993289991435,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1261,4899000.0,4.0,126,0.0,4234.0,2,0,38880.95238095238,45168.993289991435,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1262,5695000.0,3.0,94,0.0,4673.0,2,0,60585.10638297872,62545.234090390804,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1263,5995000.0,5.0,146,0.0,6433.0,0,4,41061.643835616436,60028.25967869269,223.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1264,5998000.0,3.0,100,0.0,2687.0,0,0,59980.0,60028.25967869269,368.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,6195000.0,4.0,126,0.0,5073.0,2,2,49166.666666666664,45168.993289991435,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1266,8995000.0,6.0,146,78.0,4520.0,2,0,61609.58904109589,53870.70703361049,121.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1267,1150000.0,2.0,108,0.0,7958.0,0,0,10648.148148148148,45168.993289991435,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1268,1595000.0,2.0,48,0.0,2567.0,2,1,33229.166666666664,48328.87028909143,46.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269,2498000.0,2.0,57,0.0,2183.0,2,0,43824.56140350877,48328.87028909143,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1270,3045000.0,2.0,44,0.0,2405.0,0,3,69204.54545454546,58315.23613023178,119.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1271,3495000.0,4.0,98,300.0,4023.0,2,0,35663.26530612245,38489.02712049435,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1272,12495000.0,7.0,231,0.0,8294.0,2,2,54090.90909090909,60028.25967869269,137.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1273,3795000.0,3.0,98,0.0,4366.0,0,1,38724.489795918365,53870.70703361049,49.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1274,3698000.0,4.0,78,684.0,2692.0,2,0,47410.256410256414,42838.45450132696,66.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1275,2550000.0,2.0,72,0.0,3779.0,2,2,35416.666666666664,38489.02712049435,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1276,3195000.0,2.0,70,0.0,2702.0,2,0,45642.857142857145,47942.5126108359,149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1277,3648000.0,3.0,68,0.0,3080.0,0,4,53647.05882352941,60028.25967869269,224.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1278,3695000.0,3.0,98,0.0,4197.0,2,3,37704.08163265306,45168.993289991435,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1279,4295000.0,3.0,90,0.0,2922.0,2,0,47722.22222222222,42838.45450132696,95.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1280,4650000.0,4.0,113,0.0,4015.0,2,0,41150.44247787611,45168.993289991435,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1281,5243631.0,3.0,115,0.0,3349.0,2,0,45596.791304347826,60028.25967869269,145.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1282,1895000.0,2.0,52,0.0,1829.0,1,0,36442.307692307695,37590.82269588504,88.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1283,2595000.0,3.0,91,0.0,4709.0,0,0,28516.483516483517,45168.993289991435,82.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1284,3895000.0,5.0,171,605.0,5849.0,0,0,22777.777777777777,39128.17924945522,80.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1285,4195000.0,3.0,70,0.0,3215.0,2,2,59928.57142857143,47942.5126108359,147.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1286,4650000.0,5.0,118,69.0,4062.0,2,0,39406.779661016946,45168.993289991435,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1287,6695000.0,5.0,137,71.0,3407.0,2,0,48868.61313868613,60028.25967869269,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1288,1925000.0,2.0,45,0.0,2277.0,0,3,42777.77777777778,45168.993289991435,117.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1289,4345000.0,3.0,85,0.0,2663.0,0,1,51117.64705882353,53870.70703361049,126.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1290,4895000.0,2.0,77,0.0,4495.0,0,0,63571.42857142857,47942.5126108359,135.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1291,29800000.0,13.0,283,87.0,4694.0,0,0,105300.35335689045,60028.25967869269,225.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1292,2195000.0,2.0,59,0.0,3514.0,0,0,37203.38983050847,45168.993289991435,89.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1293,3095000.0,2.0,68,395.0,2763.0,0,1,45514.705882352944,53870.70703361049,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1296,8495000.0,4.0,131,0.0,4565.0,0,2,64847.32824427481,45168.993289991435,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1297,8995000.0,5.0,157,0.0,6996.0,2,2,57292.99363057325,62545.234090390804,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1298,19995000.0,22.0,590,87.27043463916574,11751.0,2,0,33889.83050847457,44625.091653309384,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1299,1695000.0,2.0,59,0.0,2889.0,0,0,28728.813559322032,45168.993289991435,82.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1300,2195000.0,2.0,62,0.0,2502.0,0,1,35403.22580645161,45168.993289991435,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1301,3200000.0,3.0,76,0.0,2618.0,2,2,42105.26315789474,45168.993289991435,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1302,4695000.0,4.0,82,0.0,3380.0,2,2,57256.09756097561,58315.23613023178,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1303,4795000.0,4.0,90,0.0,2503.0,2,0,53277.77777777778,53870.70703361049,134.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1304,5995000.0,5.0,167,622.0,6753.0,2,0,35898.203592814374,39128.17924945522,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1305,6995000.0,5.0,160,500.0,5695.0,2,0,43718.75,45168.993289991435,87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1306,11500000.0,7.0,260,0.0,9165.0,2,3,44230.769230769234,47942.5126108359,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1307,3195000.0,2.0,53,0.0,2675.0,0,0,60283.018867924526,60028.25967869269,223.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1308,4495000.0,5.0,146,770.0,3518.0,2,0,30787.671232876713,42838.45450132696,87.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1309,6795000.0,4.0,136,691.0,5876.0,2,0,49963.23529411765,42838.45450132696,79.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1310,6995000.0,5.0,140,0.0,4648.0,0,0,49964.28571428572,53870.70703361049,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1311,2500000.0,2.0,63,0.0,2912.0,0,0,39682.53968253968,53870.70703361049,91.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1312,2595000.0,3.0,96,0.0,2818.0,0,2,27031.25,39128.17924945522,123.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1313,3295000.0,4.0,95,0.0,4721.0,0,2,34684.21052631579,42838.45450132696,121.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1314,4099000.0,3.0,74,0.0,2998.0,2,4,55391.89189189189,48328.87028909143,89.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1315,3190000.0,2.0,52,0.0,3692.0,0,3,61346.153846153844,60028.25967869269,284.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1316,3595000.0,4.0,95,0.0,2614.0,2,1,37842.10526315789,42838.45450132696,84.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1317,4750000.0,5.0,129,138.0,4341.0,0,0,36821.70542635659,45168.993289991435,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1318,18500000.0,12.0,450,87.23520232804779,10482.0,0,0,41111.11111111111,45168.993289991435,119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1319,663081.0,2.0,50,0.0,6673.0,0,0,13261.62,53870.70703361049,143.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1320,1895000.0,2.0,56,0.0,2968.0,2,3,33839.28571428572,38489.02712049435,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1321,2895000.0,3.0,80,300.0,2683.0,0,0,36187.5,45168.993289991435,71.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1322,2895000.0,2.0,77,0.0,3504.0,0,4,37597.4025974026,45168.993289991435,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1323,4395000.0,2.0,74,0.0,3239.0,0,0,59391.89189189189,60028.25967869269,221.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1324,4995000.0,3.0,124,0.0,2630.0,2,1,40282.25806451613,60028.25967869269,162.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1325,5295000.0,4.0,164,617.0,4574.0,2,0,32286.585365853658,39128.17924945522,91.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1326,5695000.0,4.0,118,0.0,4532.0,2,5,48262.71186440678,47942.5126108359,112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1327,6495000.0,5.0,150,82.0,4785.0,2,0,43300.0,45168.993289991435,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1328,1695000.0,2.0,45,0.0,2289.0,2,0,37666.666666666664,47942.5126108359,142.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1329,2345000.0,2.0,56,0.0,2155.0,0,4,41875.0,53870.70703361049,77.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330,2395000.0,2.0,56,0.0,2597.0,0,0,42767.857142857145,53870.70703361049,87.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1331,2595000.0,2.0,50,0.0,856.0,0,0,51900.0,60028.25967869269,198.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332,2995000.0,2.0,59,0.0,2889.0,0,2,50762.71186440678,53870.70703361049,90.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1333,14500000.0,9.0,393,87.23520232804778,12753.0,2,0,36895.67430025445,45168.993289991435,94.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1334,22995000.0,7.0,234,945.0,8453.0,2,0,98269.23076923077,53870.70703361049,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
